"cell_name","cell_line_demuxlet","demuxlet_cls"
"Lib90_02608","A549","SNG"
"Lib90_04362","HCC827","SNG"
"Lib90_02798","A549","SNG"
"Lib90_04844","H8383","DBL"
"Lib90_00763","H8383","SNG"
"Lib90_03348","H8383","SNG"
"Lib90_01400","H2228","SNG"
"Lib90_00121","HCC827","SNG"
"Lib90_02030","H2228","SNG"
"Lib90_03140","A549","SNG"
"Lib90_03181","A549","SNG"
"Lib90_03922","H2228","DBL"
"Lib90_02647","HCC827","SNG"
"Lib90_03660","A549","SNG"
"Lib90_00302","HCC827","SNG"
"Lib90_04134","HCC827","SNG"
"Lib90_04843","H8383","SNG"
"Lib90_01138","H1975","SNG"
"Lib90_02621","A549","SNG"
"Lib90_01734","H2228","SNG"
"Lib90_00132","H1975","SNG"
"Lib90_03380","A549","SNG"
"Lib90_02259","A549","SNG"
"Lib90_02473","A549","SNG"
"Lib90_03086","A549","SNG"
"Lib90_00166","HCC827","SNG"
"Lib90_03783","A549","SNG"
"Lib90_02938","H1975","SNG"
"Lib90_03411","H1975","SNG"
"Lib90_00620","H1975","SNG"
"Lib90_00113","HCC827","SNG"
"Lib90_02989","H8383","SNG"
"Lib90_03056","H8383","SNG"
"Lib90_01760","HCC827","SNG"
"Lib90_01319","H1975","SNG"
"Lib90_00668","H2228","SNG"
"Lib90_02712","A549","SNG"
"Lib90_02210","A549","SNG"
"Lib90_03567","H2228","SNG"
"Lib90_03063","A549","SNG"
"Lib90_01827","A549","SNG"
"Lib90_03335","A549","SNG"
"Lib90_02137","A549","SNG"
"Lib90_00977","H2228","SNG"
"Lib90_00931","HCC827","SNG"
"Lib90_04315","HCC827","SNG"
"Lib90_02265","H8383","SNG"
"Lib90_03088","A549","SNG"
"Lib90_01175","H1975","SNG"
"Lib90_02554","H8383","SNG"
"Lib90_01944","A549","SNG"
"Lib90_00591","H2228","SNG"
"Lib90_02635","H1975","SNG"
"Lib90_03525","H2228","SNG"
"Lib90_03222","A549","SNG"
"Lib90_00855","HCC827","SNG"
"Lib90_02125","HCC827","SNG"
"Lib90_03315","A549","SNG"
"Lib90_02133","H2228","SNG"
"Lib90_02952","A549","SNG"
"Lib90_02117","A549","SNG"
"Lib90_03287","H2228","SNG"
"Lib90_02522","H1975","SNG"
"Lib90_04762","A549","SNG"
"Lib90_04351","H2228","DBL"
"Lib90_01507","H2228","SNG"
"Lib90_03039","A549","SNG"
"Lib90_03795","A549","SNG"
"Lib90_04792","HCC827","DBL"
"Lib90_02025","H2228","SNG"
"Lib90_00299","HCC827","DBL"
"Lib90_02923","H1975","SNG"
"Lib90_02773","H1975","SNG"
"Lib90_03190","A549","SNG"
"Lib90_00902","HCC827","SNG"
"Lib90_03885","H2228","SNG"
"Lib90_03314","A549","SNG"
"Lib90_00279","H8383","SNG"
"Lib90_00434","H1975","SNG"
"Lib90_02688","H8383","DBL"
"Lib90_01411","A549","SNG"
"Lib90_04262","A549","SNG"
"Lib90_00640","H1975","SNG"
"Lib90_02320","H1975","SNG"
"Lib90_04051","H1975","SNG"
"Lib90_00329","HCC827","SNG"
"Lib90_02447","A549","SNG"
"Lib90_04732","HCC827","SNG"
"Lib90_02086","H2228","SNG"
"Lib90_01268","HCC827","SNG"
"Lib90_02492","H1975","SNG"
"Lib90_00462","H1975","SNG"
"Lib90_01396","H8383","SNG"
"Lib90_03493","HCC827","SNG"
"Lib90_01389","H8383","SNG"
"Lib90_01926","H2228","SNG"
"Lib90_01334","HCC827","SNG"
"Lib90_02219","A549","SNG"
"Lib90_04400","HCC827","SNG"
"Lib90_04116","HCC827","SNG"
"Lib90_03392","A549","SNG"
"Lib90_03871","H2228","SNG"
"Lib90_03253","H8383","SNG"
"Lib90_04112","H8383","SNG"
"Lib90_01632","H8383","SNG"
"Lib90_00026","H1975","SNG"
"Lib90_02655","A549","SNG"
"Lib90_01971","A549","SNG"
"Lib90_02341","HCC827","SNG"
"Lib90_03233","A549","SNG"
"Lib90_04524","HCC827","DBL"
"Lib90_03968","H1975","SNG"
"Lib90_03279","A549","SNG"
"Lib90_04639","H1975","SNG"
"Lib90_02482","H8383","SNG"
"Lib90_00891","H8383","SNG"
"Lib90_01208","H2228","SNG"
"Lib90_01789","H2228","SNG"
"Lib90_00571","A549","SNG"
"Lib90_02461","HCC827","SNG"
"Lib90_04761","H8383","SNG"
"Lib90_01930","HCC827","SNG"
"Lib90_01410","A549","SNG"
"Lib90_01784","HCC827","SNG"
"Lib90_03258","A549","SNG"
"Lib90_00424","H8383","SNG"
"Lib90_01535","H2228","SNG"
"Lib90_02095","A549","SNG"
"Lib90_02129","H2228","SNG"
"Lib90_01245","H2228","SNG"
"Lib90_01257","H8383","SNG"
"Lib90_04905","A549","DBL"
"Lib90_04710","H1975","DBL"
"Lib90_03049","A549","SNG"
"Lib90_02601","HCC827","SNG"
"Lib90_00557","H8383","SNG"
"Lib90_03523","A549","SNG"
"Lib90_02402","H8383","SNG"
"Lib90_03048","H1975","SNG"
"Lib90_03950","H1975","SNG"
"Lib90_01585","H1975","SNG"
"Lib90_00838","H2228","SNG"
"Lib90_00338","HCC827","DBL"
"Lib90_01047","H2228","SNG"
"Lib90_04440","H8383","SNG"
"Lib90_02580","A549","SNG"
"Lib90_02333","HCC827","SNG"
"Lib90_01333","H2228","SNG"
"Lib90_00215","HCC827","SNG"
"Lib90_03889","A549","SNG"
"Lib90_03002","A549","SNG"
"Lib90_04260","HCC827","SNG"
"Lib90_01619","H2228","SNG"
"Lib90_04709","H8383","SNG"
"Lib90_00389","HCC827","SNG"
"Lib90_03417","H2228","SNG"
"Lib90_00459","HCC827","DBL"
"Lib90_04439","HCC827","SNG"
"Lib90_05000","HCC827","DBL"
"Lib90_03622","H8383","SNG"
"Lib90_03354","A549","SNG"
"Lib90_02665","A549","SNG"
"Lib90_03625","A549","SNG"
"Lib90_04731","H8383","SNG"
"Lib90_00866","H8383","SNG"
"Lib90_02823","A549","SNG"
"Lib90_01231","H8383","SNG"
"Lib90_00702","H8383","SNG"
"Lib90_01039","H8383","SNG"
"Lib90_01556","H1975","SNG"
"Lib90_04655","H8383","SNG"
"Lib90_01534","H8383","SNG"
"Lib90_04281","A549","SNG"
"Lib90_03562","H2228","SNG"
"Lib90_04140","H1975","DBL"
"Lib90_02898","H8383","SNG"
"Lib90_00044","HCC827","SNG"
"Lib90_01903","HCC827","SNG"
"Lib90_03984","A549","SNG"
"Lib90_02107","A549","SNG"
"Lib90_03688","H2228","SNG"
"Lib90_02446","H2228","SNG"
"Lib90_00322","H8383","SNG"
"Lib90_03847","HCC827","SNG"
"Lib90_03240","A549","SNG"
"Lib90_00045","HCC827","SNG"
"Lib90_02911","A549","SNG"
"Lib90_03499","A549","SNG"
"Lib90_01834","A549","SNG"
"Lib90_02819","H2228","SNG"
"Lib90_00430","H8383","SNG"
"Lib90_01482","H2228","SNG"
"Lib90_00407","H8383","SNG"
"Lib90_01210","H8383","SNG"
"Lib90_03323","A549","SNG"
"Lib90_01584","H1975","SNG"
"Lib90_03207","H2228","SNG"
"Lib90_04272","HCC827","SNG"
"Lib90_01119","HCC827","SNG"
"Lib90_03373","H8383","SNG"
"Lib90_04999","H8383","SNG"
"Lib90_01373","H2228","SNG"
"Lib90_00941","H8383","SNG"
"Lib90_03395","H8383","SNG"
"Lib90_03818","A549","SNG"
"Lib90_04904","H1975","DBL"
"Lib90_04399","HCC827","SNG"
"Lib90_02553","A549","SNG"
"Lib90_03363","H2228","SNG"
"Lib90_02201","A549","SNG"
"Lib90_00824","H8383","SNG"
"Lib90_03691","A549","SNG"
"Lib90_04952","A549","DBL"
"Lib90_02743","A549","SNG"
"Lib90_00767","H8383","SNG"
"Lib90_03910","A549","SNG"
"Lib90_00096","H1975","SNG"
"Lib90_02145","HCC827","SNG"
"Lib90_01816","A549","SNG"
"Lib90_00204","HCC827","SNG"
"Lib90_03480","H2228","SNG"
"Lib90_04408","HCC827","SNG"
"Lib90_00804","H8383","SNG"
"Lib90_04244","HCC827","SNG"
"Lib90_01125","H2228","SNG"
"Lib90_04413","H2228","DBL"
"Lib90_01401","H2228","SNG"
"Lib90_01984","H1975","SNG"
"Lib90_00455","H8383","SNG"
"Lib90_00267","H8383","SNG"
"Lib90_04998","HCC827","DBL"
"Lib90_00168","HCC827","SNG"
"Lib90_02295","H2228","SNG"
"Lib90_00449","H8383","SNG"
"Lib90_03921","H1975","SNG"
"Lib90_00945","H1975","SNG"
"Lib90_03547","A549","SNG"
"Lib90_01450","H2228","SNG"
"Lib90_04997","H8383","DBL"
"Lib90_01634","A549","SNG"
"Lib90_01162","H8383","SNG"
"Lib90_03927","H1975","SNG"
"Lib90_02451","H2228","SNG"
"Lib90_01011","H2228","SNG"
"Lib90_03773","H8383","SNG"
"Lib90_03317","A549","SNG"
"Lib90_00912","H2228","SNG"
"Lib90_01305","H1975","SNG"
"Lib90_01118","H8383","SNG"
"Lib90_04212","H1975","SNG"
"Lib90_03776","H2228","SNG"
"Lib90_00154","H8383","SNG"
"Lib90_00599","HCC827","SNG"
"Lib90_02587","A549","SNG"
"Lib90_03963","A549","SNG"
"Lib90_03806","A549","SNG"
"Lib90_00371","HCC827","SNG"
"Lib90_02348","A549","SNG"
"Lib90_01796","H2228","SNG"
"Lib90_01113","H8383","SNG"
"Lib90_01157","H1975","SNG"
"Lib90_02973","HCC827","SNG"
"Lib90_01625","HCC827","SNG"
"Lib90_02169","A549","SNG"
"Lib90_01112","H8383","SNG"
"Lib90_03410","H1975","SNG"
"Lib90_03078","H1975","SNG"
"Lib90_03756","A549","SNG"
"Lib90_01589","A549","SNG"
"Lib90_02216","A549","SNG"
"Lib90_03347","H8383","SNG"
"Lib90_01256","H1975","SNG"
"Lib90_02352","A549","SNG"
"Lib90_00976","H1975","SNG"
"Lib90_04190","HCC827","SNG"
"Lib90_04455","H1975","SNG"
"Lib90_03282","H1975","SNG"
"Lib90_04444","H2228","SNG"
"Lib90_03037","HCC827","SNG"
"Lib90_00656","HCC827","SNG"
"Lib90_04438","HCC827","SNG"
"Lib90_03148","H1975","SNG"
"Lib90_03792","H1975","SNG"
"Lib90_03246","H8383","SNG"
"Lib90_01081","HCC827","SNG"
"Lib90_04996","H8383","SNG"
"Lib90_03001","A549","SNG"
"Lib90_02332","A549","SNG"
"Lib90_03778","A549","SNG"
"Lib90_01015","HCC827","SNG"
"Lib90_03042","A549","SNG"
"Lib90_03930","A549","SNG"
"Lib90_03221","H8383","SNG"
"Lib90_04374","HCC827","SNG"
"Lib90_01599","H1975","SNG"
"Lib90_03819","A549","DBL"
"Lib90_02165","H2228","SNG"
"Lib90_03607","H2228","SNG"
"Lib90_00227","HCC827","SNG"
"Lib90_04182","H2228","SNG"
"Lib90_04573","HCC827","DBL"
"Lib90_00224","HCC827","SNG"
"Lib90_01466","A549","SNG"
"Lib90_03942","HCC827","SNG"
"Lib90_00428","H8383","SNG"
"Lib90_01032","H2228","SNG"
"Lib90_02951","H2228","SNG"
"Lib90_01239","H8383","SNG"
"Lib90_03581","H8383","SNG"
"Lib90_02204","H8383","SNG"
"Lib90_04398","H2228","DBL"
"Lib90_03723","A549","SNG"
"Lib90_01921","H8383","SNG"
"Lib90_04369","H8383","SNG"
"Lib90_01028","H2228","SNG"
"Lib90_02367","H2228","SNG"
"Lib90_02948","A549","SNG"
"Lib90_02241","HCC827","SNG"
"Lib90_00370","HCC827","SNG"
"Lib90_02726","A549","SNG"
"Lib90_02116","H2228","SNG"
"Lib90_00415","H8383","SNG"
"Lib90_03451","A549","SNG"
"Lib90_03572","H1975","SNG"
"Lib90_00143","HCC827","SNG"
"Lib90_04951","HCC827","SNG"
"Lib90_01190","H2228","SNG"
"Lib90_01526","HCC827","SNG"
"Lib90_04235","HCC827","SNG"
"Lib90_01683","H1975","SNG"
"Lib90_02422","H8383","SNG"
"Lib90_01500","H2228","SNG"
"Lib90_02574","A549","SNG"
"Lib90_02003","H1975","SNG"
"Lib90_04572","H2228","DBL"
"Lib90_02999","A549","SNG"
"Lib90_00814","HCC827","SNG"
"Lib90_03124","H2228","SNG"
"Lib90_04537","H1975","SNG"
"Lib90_03226","HCC827","SNG"
"Lib90_02747","H2228","SNG"
"Lib90_04000","H2228","SNG"
"Lib90_03920","A549","SNG"
"Lib90_00852","H8383","SNG"
"Lib90_02915","HCC827","SNG"
"Lib90_01187","H2228","SNG"
"Lib90_00842","H8383","SNG"
"Lib90_03560","H1975","SNG"
"Lib90_03994","A549","SNG"
"Lib90_04903","H1975","SNG"
"Lib90_02011","H8383","SNG"
"Lib90_02263","H2228","SNG"
"Lib90_03918","A549","SNG"
"Lib90_00521","H8383","SNG"
"Lib90_00027","H1975","SNG"
"Lib90_03571","H2228","SNG"
"Lib90_01111","H2228","SNG"
"Lib90_02377","H2228","SNG"
"Lib90_04253","A549","SNG"
"Lib90_00638","H2228","SNG"
"Lib90_02825","HCC827","SNG"
"Lib90_00410","H1975","SNG"
"Lib90_01955","H8383","SNG"
"Lib90_01339","H8383","SNG"
"Lib90_04873","HCC827","SNG"
"Lib90_01168","HCC827","SNG"
"Lib90_03811","H8383","SNG"
"Lib90_03166","H2228","SNG"
"Lib90_03915","H2228","SNG"
"Lib90_04676","H8383","DBL"
"Lib90_02548","H2228","SNG"
"Lib90_00327","H8383","SNG"
"Lib90_00788","H8383","SNG"
"Lib90_01421","H2228","SNG"
"Lib90_04158","H8383","SNG"
"Lib90_04791","H8383","SNG"
"Lib90_03011","HCC827","SNG"
"Lib90_03503","H1975","SNG"
"Lib90_03654","H8383","SNG"
"Lib90_00239","H8383","SNG"
"Lib90_04950","HCC827","SNG"
"Lib90_01826","H2228","SNG"
"Lib90_02692","H8383","SNG"
"Lib90_00826","H2228","SNG"
"Lib90_04595","HCC827","SNG"
"Lib90_00996","A549","SNG"
"Lib90_04790","H1975","DBL"
"Lib90_01686","A549","SNG"
"Lib90_04995","HCC827","SNG"
"Lib90_02080","H2228","SNG"
"Lib90_03540","H8383","SNG"
"Lib90_01627","A549","SNG"
"Lib90_01348","H1975","SNG"
"Lib90_02545","A549","SNG"
"Lib90_00284","H8383","SNG"
"Lib90_00719","H8383","SNG"
"Lib90_04902","A549","DBL"
"Lib90_02852","A549","SNG"
"Lib90_00623","H2228","SNG"
"Lib90_04430","H1975","DBL"
"Lib90_03069","A549","SNG"
"Lib90_02441","A549","SNG"
"Lib90_02187","A549","SNG"
"Lib90_03450","H8383","SNG"
"Lib90_02102","A549","SNG"
"Lib90_03036","H1975","SNG"
"Lib90_00123","H8383","SNG"
"Lib90_00226","HCC827","SNG"
"Lib90_04015","H2228","SNG"
"Lib90_02859","H1975","SNG"
"Lib90_02767","A549","SNG"
"Lib90_01117","H2228","SNG"
"Lib90_00993","A549","DBL"
"Lib90_00894","H2228","SNG"
"Lib90_03752","HCC827","SNG"
"Lib90_03876","H8383","SNG"
"Lib90_04042","A549","SNG"
"Lib90_00470","H8383","SNG"
"Lib90_00864","H1975","SNG"
"Lib90_02111","H8383","SNG"
"Lib90_04097","H2228","SNG"
"Lib90_03107","H1975","SNG"
"Lib90_03426","H8383","SNG"
"Lib90_01989","H2228","SNG"
"Lib90_02978","A549","SNG"
"Lib90_04586","H1975","DBL"
"Lib90_04760","H1975","DBL"
"Lib90_00223","H8383","DBL"
"Lib90_00863","H8383","SNG"
"Lib90_01702","A549","SNG"
"Lib90_03116","H1975","SNG"
"Lib90_03254","H2228","SNG"
"Lib90_04156","HCC827","SNG"
"Lib90_02106","HCC827","SNG"
"Lib90_04164","H1975","SNG"
"Lib90_04730","H8383","SNG"
"Lib90_04058","H8383","SNG"
"Lib90_01388","H2228","SNG"
"Lib90_00000","HCC827","SNG"
"Lib90_03868","A549","SNG"
"Lib90_02936","A549","SNG"
"Lib90_02200","H8383","SNG"
"Lib90_04424","H1975","SNG"
"Lib90_03123","H2228","SNG"
"Lib90_04224","H8383","DBL"
"Lib90_03999","H1975","SNG"
"Lib90_01583","H2228","SNG"
"Lib90_04949","H2228","DBL"
"Lib90_03482","A549","SNG"
"Lib90_01132","H2228","SNG"
"Lib90_01794","H2228","SNG"
"Lib90_03543","A549","SNG"
"Lib90_00879","H1975","SNG"
"Lib90_02454","HCC827","SNG"
"Lib90_00006","H1975","SNG"
"Lib90_00310","H2228","SNG"
"Lib90_02781","A549","SNG"
"Lib90_01025","H1975","SNG"
"Lib90_01354","H1975","SNG"
"Lib90_00937","H1975","SNG"
"Lib90_00849","A549","SNG"
"Lib90_00491","H1975","SNG"
"Lib90_03630","H1975","SNG"
"Lib90_04496","H2228","SNG"
"Lib90_02547","A549","SNG"
"Lib90_04571","HCC827","SNG"
"Lib90_03132","HCC827","SNG"
"Lib90_03449","H8383","SNG"
"Lib90_03993","H1975","SNG"
"Lib90_01941","H1975","SNG"
"Lib90_03384","A549","SNG"
"Lib90_02071","H1975","SNG"
"Lib90_01833","H2228","SNG"
"Lib90_01986","HCC827","SNG"
"Lib90_02516","A549","SNG"
"Lib90_03524","H8383","SNG"
"Lib90_03425","H8383","SNG"
"Lib90_02316","A549","SNG"
"Lib90_00208","HCC827","SNG"
"Lib90_02837","A549","SNG"
"Lib90_00275","H8383","SNG"
"Lib90_03695","HCC827","SNG"
"Lib90_01546","A549","SNG"
"Lib90_03492","H1975","SNG"
"Lib90_02282","A549","SNG"
"Lib90_03119","A549","SNG"
"Lib90_04872","HCC827","SNG"
"Lib90_04759","H1975","SNG"
"Lib90_00379","H1975","SNG"
"Lib90_00046","H8383","SNG"
"Lib90_04994","H8383","DBL"
"Lib90_02209","H8383","SNG"
"Lib90_04993","H1975","DBL"
"Lib90_01067","A549","SNG"
"Lib90_00004","HCC827","SNG"
"Lib90_03743","A549","SNG"
"Lib90_03053","A549","SNG"
"Lib90_03332","H8383","SNG"
"Lib90_02998","H8383","SNG"
"Lib90_02763","A549","SNG"
"Lib90_00202","H1975","SNG"
"Lib90_00906","H8383","SNG"
"Lib90_04841","H8383","DBL"
"Lib90_04032","A549","SNG"
"Lib90_01895","H2228","SNG"
"Lib90_00554","HCC827","SNG"
"Lib90_02041","A549","SNG"
"Lib90_03530","H2228","SNG"
"Lib90_04002","H2228","SNG"
"Lib90_04250","HCC827","SNG"
"Lib90_02328","A549","SNG"
"Lib90_03585","HCC827","SNG"
"Lib90_04078","A549","SNG"
"Lib90_02540","A549","SNG"
"Lib90_00700","HCC827","SNG"
"Lib90_03613","H2228","SNG"
"Lib90_03659","A549","SNG"
"Lib90_02881","H8383","SNG"
"Lib90_01970","H8383","SNG"
"Lib90_01052","HCC827","SNG"
"Lib90_03529","A549","SNG"
"Lib90_00167","H8383","SNG"
"Lib90_02762","A549","SNG"
"Lib90_04035","H1975","SNG"
"Lib90_01883","A549","SNG"
"Lib90_03085","H1975","SNG"
"Lib90_02199","HCC827","SNG"
"Lib90_02319","A549","SNG"
"Lib90_01440","H2228","SNG"
"Lib90_00628","H8383","SNG"
"Lib90_03903","A549","SNG"
"Lib90_02968","A549","SNG"
"Lib90_00486","H1975","SNG"
"Lib90_02620","A549","SNG"
"Lib90_04358","A549","SNG"
"Lib90_01255","H1975","SNG"
"Lib90_00414","H8383","SNG"
"Lib90_02997","A549","SNG"
"Lib90_03372","H1975","SNG"
"Lib90_00705","H2228","SNG"
"Lib90_00238","H8383","SNG"
"Lib90_02387","A549","SNG"
"Lib90_03857","A549","SNG"
"Lib90_04627","H1975","DBL"
"Lib90_01644","A549","SNG"
"Lib90_02305","H2228","SNG"
"Lib90_01551","H2228","SNG"
"Lib90_02225","H8383","SNG"
"Lib90_01559","H2228","SNG"
"Lib90_04840","HCC827","DBL"
"Lib90_02711","A549","SNG"
"Lib90_00873","H1975","SNG"
"Lib90_00262","HCC827","SNG"
"Lib90_00038","HCC827","SNG"
"Lib90_00385","H1975","SNG"
"Lib90_04361","H1975","SNG"
"Lib90_02421","A549","SNG"
"Lib90_03656","A549","SNG"
"Lib90_04481","HCC827","SNG"
"Lib90_01866","A549","SNG"
"Lib90_04337","A549","SNG"
"Lib90_00364","H1975","SNG"
"Lib90_02626","A549","SNG"
"Lib90_01182","H1975","SNG"
"Lib90_01131","H1975","SNG"
"Lib90_04184","H8383","DBL"
"Lib90_00213","H8383","SNG"
"Lib90_01804","H2228","SNG"
"Lib90_00713","H8383","SNG"
"Lib90_02487","A549","SNG"
"Lib90_00507","HCC827","SNG"
"Lib90_00635","H8383","SNG"
"Lib90_00007","H1975","SNG"
"Lib90_03198","HCC827","SNG"
"Lib90_00281","H2228","SNG"
"Lib90_00597","HCC827","SNG"
"Lib90_00576","H2228","SNG"
"Lib90_00199","HCC827","DBL"
"Lib90_00546","H8383","SNG"
"Lib90_02193","H1975","SNG"
"Lib90_02515","A549","SNG"
"Lib90_03338","H1975","SNG"
"Lib90_04266","HCC827","SNG"
"Lib90_00351","H8383","SNG"
"Lib90_04992","HCC827","DBL"
"Lib90_00150","H8383","SNG"
"Lib90_00884","H2228","SNG"
"Lib90_01367","HCC827","SNG"
"Lib90_01458","H2228","SNG"
"Lib90_00087","HCC827","SNG"
"Lib90_04871","H1975","DBL"
"Lib90_04161","A549","SNG"
"Lib90_01382","H8383","SNG"
"Lib90_01246","H2228","SNG"
"Lib90_01445","H1975","SNG"
"Lib90_04594","HCC827","SNG"
"Lib90_00254","H1975","SNG"
"Lib90_00670","H2228","SNG"
"Lib90_00916","H8383","SNG"
"Lib90_00622","H8383","SNG"
"Lib90_01726","A549","SNG"
"Lib90_01408","A549","SNG"
"Lib90_04638","H8383","SNG"
"Lib90_00782","A549","SNG"
"Lib90_03281","A549","DBL"
"Lib90_00558","H2228","SNG"
"Lib90_01561","HCC827","SNG"
"Lib90_02070","A549","SNG"
"Lib90_02786","H2228","SNG"
"Lib90_01806","A549","SNG"
"Lib90_01994","A549","SNG"
"Lib90_02481","A549","SNG"
"Lib90_00964","H8383","SNG"
"Lib90_01075","H8383","SNG"
"Lib90_02038","H8383","SNG"
"Lib90_01181","HCC827","SNG"
"Lib90_04350","HCC827","DBL"
"Lib90_00497","H8383","SNG"
"Lib90_03018","H8383","SNG"
"Lib90_03810","A549","SNG"
"Lib90_04948","H8383","DBL"
"Lib90_03328","A549","SNG"
"Lib90_00545","HCC827","SNG"
"Lib90_02914","H8383","SNG"
"Lib90_02827","A549","SNG"
"Lib90_02868","A549","SNG"
"Lib90_03161","H2228","SNG"
"Lib90_04870","HCC827","SNG"
"Lib90_02084","A549","SNG"
"Lib90_01409","HCC827","SNG"
"Lib90_04991","H2228","SNG"
"Lib90_03045","A549","SNG"
"Lib90_00563","HCC827","SNG"
"Lib90_03470","A549","SNG"
"Lib90_01110","A549","SNG"
"Lib90_02872","H1975","SNG"
"Lib90_01649","H2228","SNG"
"Lib90_03110","H8383","SNG"
"Lib90_00544","H8383","SNG"
"Lib90_04675","HCC827","SNG"
"Lib90_00477","H8383","SNG"
"Lib90_01178","H2228","SNG"
"Lib90_04319","H8383","SNG"
"Lib90_00152","H1975","SNG"
"Lib90_01798","H2228","SNG"
"Lib90_04789","H2228","DBL"
"Lib90_02676","A549","SNG"
"Lib90_02124","A549","SNG"
"Lib90_04147","HCC827","SNG"
"Lib90_00666","HCC827","SNG"
"Lib90_02947","A549","SNG"
"Lib90_04593","HCC827","DBL"
"Lib90_03826","A549","SNG"
"Lib90_02614","A549","SNG"
"Lib90_00818","H8383","SNG"
"Lib90_03992","H2228","SNG"
"Lib90_02855","H2228","SNG"
"Lib90_00792","HCC827","SNG"
"Lib90_03292","A549","SNG"
"Lib90_01858","H2228","SNG"
"Lib90_03805","H1975","SNG"
"Lib90_00297","H1975","SNG"
"Lib90_04174","H8383","SNG"
"Lib90_02607","A549","SNG"
"Lib90_01093","HCC827","SNG"
"Lib90_03634","H8383","SNG"
"Lib90_03518","A549","SNG"
"Lib90_02141","A549","SNG"
"Lib90_00876","H1975","SNG"
"Lib90_01840","H2228","SNG"
"Lib90_01338","H1975","SNG"
"Lib90_04388","HCC827","SNG"
"Lib90_02258","H2228","SNG"
"Lib90_01292","H8383","SNG"
"Lib90_02417","A549","SNG"
"Lib90_01839","H8383","SNG"
"Lib90_04461","H8383","SNG"
"Lib90_01337","H2228","SNG"
"Lib90_01167","A549","SNG"
"Lib90_04075","H8383","SNG"
"Lib90_04144","H2228","SNG"
"Lib90_04708","HCC827","SNG"
"Lib90_02021","H8383","SNG"
"Lib90_03245","H8383","SNG"
"Lib90_00330","H8383","SNG"
"Lib90_02164","A549","SNG"
"Lib90_00791","H2228","SNG"
"Lib90_04029","A549","SNG"
"Lib90_00180","H8383","SNG"
"Lib90_00619","A549","SNG"
"Lib90_00537","H1975","SNG"
"Lib90_04287","HCC827","SNG"
"Lib90_00137","H8383","SNG"
"Lib90_00367","H8383","SNG"
"Lib90_04570","H1975","DBL"
"Lib90_03762","A549","SNG"
"Lib90_01279","HCC827","SNG"
"Lib90_02772","H8383","SNG"
"Lib90_02730","H2228","SNG"
"Lib90_00140","HCC827","SNG"
"Lib90_03485","H1975","SNG"
"Lib90_00734","H8383","SNG"
"Lib90_01519","A549","SNG"
"Lib90_04293","HCC827","SNG"
"Lib90_00583","H8383","SNG"
"Lib90_01250","HCC827","SNG"
"Lib90_02725","H2228","SNG"
"Lib90_04292","HCC827","SNG"
"Lib90_03643","H8383","SNG"
"Lib90_04448","H2228","SNG"
"Lib90_04207","H1975","SNG"
"Lib90_01049","A549","SNG"
"Lib90_00588","H8383","SNG"
"Lib90_04518","A549","SNG"
"Lib90_01905","A549","SNG"
"Lib90_00717","H2228","SNG"
"Lib90_01074","HCC827","SNG"
"Lib90_03091","H2228","SNG"
"Lib90_04403","HCC827","SNG"
"Lib90_02262","H8383","SNG"
"Lib90_03708","HCC827","SNG"
"Lib90_01227","A549","SNG"
"Lib90_00128","HCC827","SNG"
"Lib90_04569","HCC827","SNG"
"Lib90_00452","H2228","SNG"
"Lib90_01938","A549","SNG"
"Lib90_02049","H1975","SNG"
"Lib90_02312","A549","SNG"
"Lib90_01960","A549","SNG"
"Lib90_02148","H2228","SNG"
"Lib90_03546","A549","SNG"
"Lib90_00957","H2228","SNG"
"Lib90_02755","H1975","SNG"
"Lib90_03077","H8383","SNG"
"Lib90_01652","H2228","SNG"
"Lib90_01048","H2228","SNG"
"Lib90_03528","H2228","SNG"
"Lib90_04050","A549","SNG"
"Lib90_01100","A549","SNG"
"Lib90_03682","A549","SNG"
"Lib90_02414","A549","SNG"
"Lib90_02028","HCC827","SNG"
"Lib90_01233","H2228","SNG"
"Lib90_00035","H8383","DBL"
"Lib90_04839","H8383","SNG"
"Lib90_04402","H2228","SNG"
"Lib90_03722","A549","SNG"
"Lib90_00753","H2228","SNG"
"Lib90_04947","H1975","DBL"
"Lib90_03115","A549","SNG"
"Lib90_03220","H8383","SNG"
"Lib90_04946","H8383","DBL"
"Lib90_00739","H2228","SNG"
"Lib90_02408","A549","SNG"
"Lib90_00130","H2228","SNG"
"Lib90_01215","HCC827","SNG"
"Lib90_01331","H2228","SNG"
"Lib90_00162","HCC827","SNG"
"Lib90_03342","HCC827","SNG"
"Lib90_03094","A549","SNG"
"Lib90_02413","A549","SNG"
"Lib90_02806","H2228","SNG"
"Lib90_03143","H2228","SNG"
"Lib90_04517","HCC827","SNG"
"Lib90_04654","H8383","SNG"
"Lib90_01846","H8383","SNG"
"Lib90_02174","A549","SNG"
"Lib90_04416","HCC827","SNG"
"Lib90_00431","H1975","SNG"
"Lib90_04238","A549","SNG"
"Lib90_00340","H1975","SNG"
"Lib90_04568","H1975","SNG"
"Lib90_04101","H8383","SNG"
"Lib90_04609","HCC827","SNG"
"Lib90_02183","A549","SNG"
"Lib90_01748","A549","SNG"
"Lib90_03309","H8383","SNG"
"Lib90_01850","H8383","SNG"
"Lib90_01618","HCC827","SNG"
