unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc pct_counts_top_50_features_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control Seurat
175970 17202 262848 65310 7202 709 40235 10041 73628 0.997107078693281 0.839381756826291 0.914882800716738 FALSE 10041 4.00182021703833 73628 4.86704890210062 15.5267017982289 21.3777367305916 29.1302221980768 42.1347856793611 9947 3.9977357765979 67630 4.83014580900262 91.8536426359537 11.1193257430135 16.891911873429 24.7286707082656 38.293656661245 94 1.97772360528885 5998 3.77807886193746 8.14635736404629 98.5661887295765 100 16 1.23044892137827 213 2.33041377334919 0.289292117129353 100 23 1.38021124171161 5476 3.73854274092879 7.43738795023632 55 1.7481880270062 309 2.49136169383427 0.419677296680611 98.3818770226537 FALSE 0
65125 6481 114123 28631 3540 765 3186 7523 32961 0.992840022756336 0.860441127131931 0.893237191457422 FALSE 7523 3.87644878687834 32961 4.51801355504607 12.5815357543764 19.0224811140439 27.3323018112315 41.2123418585601 7444 3.8718647020882 31774 4.50208555922605 96.3987743090319 12.1420028954491 18.4521936174231 26.4650343047775 40.3254233020709 79 1.90308998699194 1187 3.07481644064517 3.60122569096811 96.7144060657119 100 17 1.25527250510331 236 2.3747483460101 0.715997694244713 100 17 1.25527250510331 801 2.90417436828416 2.43014471648312 45 1.66275783168157 150 2.17897694729317 0.455083280240284 100 FALSE 0
169426 15867 328651 72393 8671 681 92595 9682 81048 0.997680386808104 0.8134932384743 0.918258202761548 FALSE 9682 3.98600993185326 81048 4.90874766079883 21.5205803968019 28.0377060507354 35.9120521172638 48.246717994275 9579 3.98136550907854 70138 4.84595956967811 86.538841180535 13.0756508597337 19.6911802446605 28.0204739228378 41.610824374804 103 2.01703333929878 10910 4.03786455577437 13.461158819465 98.9825847846013 99.9725022914757 16 1.23044892137827 188 2.27646180417324 0.231961306879874 100 32 1.51851393987789 10398 4.0169915782062 12.829434409239 55 1.7481880270062 324 2.51188336097887 0.399763103346165 98.4567901234568 FALSE 2
103883 10745 162715 54151 3992 779 6300 8811 48883 0.995172145532154 0.870282101984272 0.924349789425815 FALSE 8811 3.94507448847873 48883 4.68916673542706 12.4296790295195 18.6711126567518 26.7598142503529 40.5069246977477 8727 3.94091473758029 47090 4.67293791299253 96.3320581797353 11.87513272457 17.8657889148439 25.7846676576768 39.4691017201104 84 1.92941892571429 1793 3.25382243870807 3.66794182026471 97.0440602342443 100 19 1.30102999566398 236 2.3747483460101 0.482785426426365 100 24 1.39794000867204 1376 3.13893394025692 2.81488452018084 41 1.6232492903979 181 2.26007138798507 0.370271873657509 100 FALSE 1
60228 6851 122263 22089 3507 624 2531 7818 36273 0.99476194387154 0.863645135262138 0.905190939489168 FALSE 7818 3.89315121312987 36273 4.55959544866406 12.1302346097648 18.0437239820252 26.04967882447 39.6879221459488 7744 3.88902142209522 35221 4.54681401274151 97.0997711796653 11.9190255813293 17.8075579909713 25.5926861815394 39.098833082536 74 1.8750612633917 1052 3.02242837118549 2.90022882033468 97.2433460076046 100 18 1.27875360095283 190 2.28103336724773 0.523805585421663 100 20 1.32221929473392 715 2.85491302230786 1.97116312408679 36 1.56820172406699 147 2.17026171539496 0.405260110826234 100 FALSE 0
126723 12160 185331 53226 4380 734 23296 8565 51781 0.996350012360451 0.85033120240043 0.930630746677208 FALSE 8565 3.93277807006055 51781 4.7141788203783 15.2758733898534 21.1139220949769 29.2346613622757 43.0853015584867 8473 3.92808845966497 47608 4.67768905946143 91.9410594619648 10.9876491345992 16.8228028902705 25.0651151067048 39.4807595362124 92 1.96848294855394 4173 3.62055244472944 8.05894053803519 98.3225497244189 100 18 1.27875360095283 189 2.27875360095283 0.364998744713312 100 27 1.44715803134222 3794 3.5792117802315 7.32701183831907 47 1.68124123737559 190 2.28103336724773 0.3669299550028 100 FALSE 1
121528 11063 257152 38292 5417 743 65203 8817 59821 0.996272211932888 0.849801908886544 0.94414988981296 FALSE 8817 3.9453700944903 59821 4.77686092849543 21.0427776198994 27.5404958125073 34.9442503468682 47.3044583005968 8731 3.9411137270371 52677 4.72162927795542 88.0577054880393 14.0307914269985 20.3675228277996 28.1242287905538 41.5456461074093 86 1.93951925261862 7144 3.85400223312699 11.9422945119607 99.2301231802912 100 19 1.30102999566398 223 2.35024801833416 0.372778790057003 100 22 1.36172783601759 6681 3.82490647130211 11.1683188178065 45 1.66275783168157 240 2.38201704257487 0.401196904097223 100 FALSE 1
133429 13743 217712 72256 5064 704 11493 9266 61064 0.996479103727814 0.866860998154909 0.9254223559835 FALSE 9266 3.96693916302111 61064 4.78579236143508 12.3624394078344 18.4118302109262 26.4738634874885 40.5132320188655 9174 3.96260607292413 58422 4.76658385407529 95.6733918511725 11.1636027523878 17.0090034576016 24.9666221628838 39.1034199445414 92 1.96848294855394 2642 3.42209716313171 4.32660814882746 97.3883421650265 100 22 1.36172783601759 215 2.33445375115093 0.352089610900039 100 24 1.39794000867204 2186 3.33984878303764 3.57985064849993 46 1.67209785793572 241 2.38381536598043 0.394667889427486 100 FALSE 1
139505 14935 234725 30953 6527 842 48630 9126 62536 0.996082256460905 0.833375975304884 0.924331437199143 FALSE 9126 3.96032805053014 62536 4.79613704360509 17.783356786491 23.3289625175899 30.8654215172061 43.9986567736984 9033 3.95588008622538 55496 4.74426950711078 88.7424843290265 10.7395127576762 16.3921724088223 24.3044543750901 38.3559175436068 93 1.9731278535997 7040 3.84763434431826 11.2575156709735 98.6647727272727 100 17 1.25527250510331 245 2.39093510710338 0.391774337981323 100 24 1.39794000867204 6485 3.81197694433695 10.370026864526 52 1.72427586960079 310 2.49276038902684 0.495714468466164 99.3548387096774 FALSE 0
100241 9610 202974 53663 4666 973 4382 8809 55578 0.995087984275237 0.862967361030809 0.90399062506916 FALSE 8809 3.94497590841205 55578 4.74491072850848 12.5895138364101 19.0003238691569 27.2194033610421 41.1979560257656 8715 3.94031722157422 54000 4.73240180223891 97.1607470581885 12.3907407407407 18.8388888888889 26.95 40.7814814814815 94 1.97772360528885 1578 3.19838213000829 2.83925294181151 95.2471482889734 100 20 1.32221929473392 273 2.43775056282039 0.491201554571953 100 20 1.32221929473392 1056 3.02407498730743 1.90003238691569 54 1.74036268949424 249 2.39794000867204 0.448019000323869 98.3935742971888 FALSE 2
122597 9705 185263 37232 5840 1413 24679 8541 51605 0.992268190874476 0.820133707815108 0.890591824320933 FALSE 8541 3.93155956709081 51605 4.71270019804979 17.1746923747699 24.3212866970255 32.8824726286213 46.1118108710396 8443 3.92654822463562 46896 4.67114506179573 90.8749152213933 12.9094165813715 19.8375127942682 28.3179802115319 42.0547594677584 98 1.99563519459755 4709 3.6730209071289 9.12508477860672 98.5134848163092 100 25 1.41497334797082 399 2.60205999132796 0.77318089332429 100 25 1.41497334797082 4139 3.6170003411209 8.02054064528631 48 1.69019608002851 171 2.23552844690755 0.331363239996124 100 FALSE 0
85815 9595 154910 34049 3760 1013 26235 7831 41432 0.993121258690596 0.84432322821869 0.92998143223078 FALSE 7831 3.89387267879508 41432 4.61734637998611 18.1212589302954 24.3555705734698 32.1104460320525 45.4262405869859 7740 3.88879706745668 36993 4.56813129222395 89.2860590847654 12.2347471143189 18.162895682967 26.145486984024 40.3400643364961 91 1.96378782734556 4439 3.64738297011462 10.7139409152346 98.5582338364496 100 19 1.30102999566398 285 2.45636603312904 0.687874106970458 100 23 1.38021124171161 3965 3.59835270986928 9.56989766364163 49 1.69897000433602 189 2.27875360095283 0.456169144622514 100 FALSE 1
79408 6889 155333 25719 3910 652 17740 7719 41999 0.995666563252538 0.849305935653395 0.916712084403894 FALSE 7719 3.88761730033574 41999 4.6232492903979 15.5289411652658 22.374342246244 31.1959808566871 45.3248886878259 7633 3.88275215561308 38752 4.58830532833947 92.2688635443701 11.9993806771263 18.7603220478943 27.5030966143683 42.1397605284888 86 1.93951925261862 3247 3.51161602056914 7.7311364556299 98.4909146904835 100 17 1.25527250510331 182 2.26245108973043 0.43334365103931 100 23 1.38021124171161 2896 3.46194849520376 6.89540227148265 46 1.67209785793572 169 2.23044892137827 0.402390533107931 100 FALSE 1
87133 11735 130102 51238 2954 529 7775 8118 38408 0.99541762106972 0.868516975403948 0.932435708072353 FALSE 8118 3.90950254140542 38408 4.58443300021034 13.6898562799417 19.745886273693 27.6921474692772 41.0799833368048 8040 3.90531006211609 36516 4.56249509150842 95.0739429285565 12.0796363238033 17.9674663161354 25.7640486362143 39.3416584510899 78 1.89762709129044 1892 3.2771506139638 4.92605707144345 98.0972515856237 100 18 1.27875360095283 176 2.24797326636181 0.458237867111019 100 21 1.34242268082221 1560 3.19340290306242 4.06165382212039 39 1.60205999132796 156 2.19589965240923 0.406165382212039 100 FALSE 1
44547 5353 74065 21040 1598 368 1988 6549 24026 0.994963788814216 0.873803379308331 0.938316432899179 FALSE 6549 3.81624129999178 24026 4.38069954838272 12.9151752268376 18.9294930491967 27.1081328560726 41.3094148006327 6480 3.81164202145315 23192 4.36535692799023 96.5287605094481 12.4180751983443 18.3425319075543 26.3280441531563 40.5225939979303 69 1.84509804001426 834 2.9216864754836 3.4712394905519 97.6019184652278 100 14 1.17609125905568 121 2.08635983067475 0.503621077166403 100 18 1.27875360095283 596 2.77597433112937 2.48064596686923 37 1.57978359661681 117 2.07188200730613 0.486972446516274 100 FALSE 1
61074 7837 92092 29972 2734 600 11139 6686 26483 0.994260468604667 0.843786579751619 0.913831169493196 FALSE 6686 3.8252313231999 26483 4.42298357920928 16.0631348412189 22.342634897859 30.4157383982177 43.9036362949817 6613 3.82046419057768 24236 4.38447886285084 91.5153117093985 11.8171315398581 17.9732629146724 26.0191450734445 40.0973758045882 73 1.86923171973098 2247 3.35179630689702 8.48468829060152 98.7983978638184 100 19 1.30102999566398 152 2.1846914308176 0.573953101989956 100 19 1.30102999566398 1991 3.29928933408768 7.51803043461843 35 1.55630250076729 104 2.02118929906994 0.392704753993128 100 FALSE 0
51487 5955 75226 27355 1857 443 1785 6660 24161 0.993708869254704 0.878109349415128 0.925375222310657 FALSE 6660 3.82353943365686 24161 4.38313287999108 12.7685112371177 18.9023633127768 27.1098050577377 41.2482927031166 6587 3.81875359049772 23307 4.36750500941811 96.4653780886553 12.2624104346334 18.3421289741279 26.283949028189 40.4556570987257 73 1.86923171973098 854 2.93196611472817 3.53462191134473 96.7213114754098 100 13 1.14612803567824 152 2.1846914308176 0.629113033400935 100 19 1.30102999566398 586 2.76863810124761 2.42539629982203 41 1.6232492903979 116 2.06818586174616 0.480112578121766 100 FALSE 1
69855 6556 84373 26779 2417 563 3591 6885 26838 0.993106788511399 0.856211341807806 0.912660812034871 FALSE 6885 3.83796701836865 26838 4.42876633032808 11.360757135405 17.3000968775617 25.4042775169536 39.8353081451673 6812 3.8333383889394 25616 4.40852826827624 95.4467546016842 10.1616177389132 15.9275452841974 23.9576826983136 38.4642410993129 73 1.86923171973098 1222 3.08742645703629 4.55324539831582 97.4631751227496 100 18 1.27875360095283 185 2.26951294421792 0.689321111856323 100 20 1.32221929473392 888 2.94890176097021 3.30874133691035 35 1.55630250076729 149 2.17609125905568 0.555182949549147 100 FALSE 0
73192 8680 121323 37694 3470 740 31867 6813 31395 0.992801401180824 0.814397196746489 0.921706984645012 FALSE 6813 3.83340212923186 31395 4.49687432041126 22.99729256251 28.8931358496576 36.4994425863991 49.1511387163561 6733 3.82827311205207 26594 4.4247999946566 84.7077560121038 13.0856584191923 19.0757313679777 27.2317063999398 41.4303978340979 80 1.90848501887865 4801 3.68142215572101 15.2922439878962 99.1876692355759 100 18 1.27875360095283 226 2.35602585719312 0.719859850294633 100 25 1.41497334797082 4472 3.65059889817266 14.2443064182195 37 1.57978359661681 103 2.01703333929878 0.328077719382067 100 FALSE 0
162728 15368 361357 47641 9231 698 55369 10613 97275 0.997707530095327 0.845047545531221 0.9283062525514 FALSE 10613 4.02587908329337 97275 4.98800570405815 14.9791827293755 21.0290413775379 28.9139038807505 42.2287329735287 10512 4.02172666441378 89168 4.9502138962043 91.6658956566435 10.4420868472995 16.302933787906 24.3921586219271 38.3298941324242 101 2.00860017176192 8107 3.90891374002097 8.33410434335646 98.2730973233008 99.9876649808807 20 1.32221929473392 223 2.35024801833416 0.229246980210743 100 26 1.43136376415899 7470 3.87337873640914 7.6792598303778 55 1.7481880270062 414 2.61804809671209 0.425597532767926 98.792270531401 FALSE 1
68076 8599 120307 44274 3327 336 34195 6737 31834 0.996293271032138 0.821543004076917 0.915467451320145 FALSE 6737 3.8285310066451 31834 4.50290485419986 23.6194006408243 30.0779041276622 37.8086322799523 50.4523465477163 6659 3.8234742291703 26848 4.42892811489332 84.3375007853239 13.3976460071514 20.03873659118 28.3820023837902 42.7145411203814 78 1.89762709129044 4986 3.69783936821836 15.6624992146761 99.2980344965904 100 13 1.14612803567824 118 2.07554696139253 0.370672865489728 100 27 1.44715803134222 4748 3.67660216958202 14.9148708927562 38 1.5910646070265 120 2.08278537031645 0.376955456430232 100 FALSE 2
83538 7946 156770 23521 3359 640 3929 8330 45791 0.996090934682341 0.877443165495961 0.929374565007411 FALSE 8330 3.92069713446992 45791 4.66078961207968 11.4847895874735 17.5514839160534 25.826035683868 40.1170535694787 8243 3.91613798310718 44527 4.64863318898997 97.2396322421437 11.2493543243425 17.2794035079839 25.4789229007119 39.645608282615 87 1.94448267215017 1264 3.10209052551184 2.76036775785635 96.2025316455696 100 17 1.25527250510331 179 2.25527250510331 0.390906510012885 100 21 1.34242268082221 895 2.95230800966213 1.95453255006442 49 1.69897000433602 190 2.28103336724773 0.41492869777904 100 FALSE 1
61462 6455 117937 16347 3437 440 13395 7399 33558 0.995828118184687 0.842839263113761 0.904106053964463 FALSE 7399 3.86923171973098 33558 4.52580901112709 14.9830144823887 21.4434710054234 29.7991537040348 43.0359377793671 7318 3.86445174715818 31104 4.49283020567869 92.6872876810299 11.6994598765432 17.9237397119342 26.2088477366255 39.8373199588477 81 1.91381385238372 2454 3.39005149645899 7.31271231897014 98.3292583537082 100 13 1.14612803567824 140 2.14921911265538 0.417188151856487 100 23 1.38021124171161 2174 3.33745926129066 6.47833601525717 45 1.66275783168157 140 2.14921911265538 0.417188151856487 100 FALSE 0
78219 8197 144995 37874 3691 550 8885 7795 41603 0.995697425427085 0.854794125218183 0.900607912744775 FALSE 7795 3.89187183044558 41603 4.61913508770402 13.5879624065572 20.1980626397135 28.8560921087422 42.9103670408384 7699 3.88649072517248 39587 4.59756356159297 95.1541956108934 12.2767575214085 18.7056356884836 27.1932705180994 41.3949023669386 96 1.98677173426624 2016 3.30470589821277 4.84580438910656 97.0238095238095 100 22 1.36172783601759 179 2.25527250510331 0.430257433358171 100 22 1.36172783601759 1647 3.2169572073611 3.95884912145759 52 1.72427586960079 190 2.28103336724773 0.456697834290796 98.9473684210526 FALSE 2
81335 7385 135000 30455 3215 482 27588 7691 40128 0.996062599432799 0.83452950537417 0.933163643051325 FALSE 7691 3.88603927556644 40128 4.60345833740907 18.5830342902711 24.5813397129187 32.7576754385965 46.0900119617225 7609 3.88138465677057 35534 4.55065631977845 88.55163476874 11.5635729160804 17.6338155006473 26.1805594641752 40.5104969887995 82 1.91907809237607 4594 3.66228551572213 11.44836523126 99.0639965171963 100 16 1.23044892137827 158 2.20139712432045 0.393740031897927 100 23 1.38021124171161 4254 3.62889956442061 10.6010765550239 43 1.64345267648619 182 2.26245108973043 0.453548644338118 100 FALSE 1
137303 9826 245517 32333 5947 567 54417 8949 62005 0.997467945972507 0.845173776172055 0.939037022976047 FALSE 8949 3.95182303531591 62005 4.792433715963 18.7178453350536 24.9383114264979 32.8392871542618 45.8172728005806 8854 3.94718856552609 55208 4.74200988084028 89.0379808079994 12.0960730328938 18.2564121141864 26.497971308506 40.4470366613534 95 1.98227123303957 6797 3.83238116024704 10.9620191920006 98.7494482860085 100 15 1.20411998265592 157 2.19865708695442 0.253205386662366 100 26 1.43136376415899 6394 3.80584054881467 10.3120716071285 54 1.74036268949424 246 2.39269695325967 0.396742198209822 98.3739837398374 FALSE 1
116863 11727 222091 35707 6458 705 7636 9379 63135 0.996800506692516 0.850906786908861 0.894004768511164 FALSE 9379 3.97220283837906 63135 4.8002770635721 12.2071751009741 18.392333887701 26.6286528866714 40.2344183099707 9287 3.96792220673052 61087 4.78595590671357 96.7561574404055 11.793016517426 17.889239936484 25.9416897212173 39.5010395010395 92 1.96848294855394 2048 3.31154195840119 3.24384255959452 95.947265625 100 17 1.25527250510331 202 2.30749603791321 0.319949314960006 100 19 1.30102999566398 1554 3.19173039336286 2.46139225469233 56 1.75587485567249 292 2.46686762035411 0.462500989942187 97.9452054794521 FALSE 0
103021 14036 177705 62854 4248 669 12598 8866 51866 0.995989665484905 0.857035437308249 0.910114350419475 FALSE 8866 3.94777670846474 51866 4.71489112902068 12.7077468862068 19.1127135310222 27.3377549839972 40.9343307754598 8771 3.94309862300549 49097 4.69106380155974 94.661242432422 10.9578996680042 17.1802757805976 25.2683463348066 39.071633704707 95 1.98227123303957 2769 3.44247976906445 5.33875756757799 96.5691585409895 100 18 1.27875360095283 208 2.32014628611105 0.401033432306328 100 23 1.38021124171161 2297 3.36135002435227 4.42872016349825 54 1.74036268949424 264 2.42324587393681 0.509003971773416 98.4848484848485 FALSE 2
78649 7575 104612 27349 3210 633 14060 7258 32019 0.99390986570664 0.84983915773452 0.908772632258149 FALSE 7258 3.8608767964033 32019 4.50542132758328 17.0992223367376 23.6890596208501 32.2464786532996 45.5573253380805 7178 3.8560639533331 29301 4.46689726401692 91.5112901714607 12.9722535067063 19.4600866864612 28.0195215180369 41.7937954336029 80 1.90848501887865 2718 3.4344092075875 8.4887098285393 98.7122884473878 100 17 1.25527250510331 195 2.29225607135648 0.609013398294763 100 21 1.34242268082221 2403 3.3809344633307 7.50491895437084 42 1.63346845557959 120 2.08278537031645 0.3747774758737 100 FALSE 0
78992 9611 120448 43085 3235 701 6179 7401 34341 0.994350775750749 0.860633062269406 0.905739231315561 FALSE 7401 3.86934908075909 34341 4.53582558388462 13.558137503276 20.2527590926298 28.6770915232521 42.6166972423634 7318 3.86445174715818 32697 4.51452118949432 95.2127194898227 12.4384500107043 18.9864513563936 27.0911704437716 41.1842065021256 83 1.92427928606188 1644 3.21616590228599 4.78728051017734 96.9586374695864 100 17 1.25527250510331 194 2.29003461136252 0.564922395969832 100 24 1.39794000867204 1281 3.1078880251828 3.73023499606884 42 1.63346845557959 169 2.23044892137827 0.492123118138668 100 FALSE 2
56262 5323 102309 15416 3010 575 3880 6752 30140 0.993928334109513 0.865726608870031 0.901890875285045 FALSE 6752 3.82949674972018 30140 4.47915765697919 17.0703384207034 24.1174518911745 32.8732581287326 47.5348374253484 6679 3.82477646247555 28972 4.46199346641502 96.1247511612475 16.4262046113489 23.4260665470109 32.0240231948088 46.596714068756 73 1.86923171973098 1168 3.06781451116184 3.87524883875249 97.7739726027397 100 19 1.30102999566398 183 2.26481782300954 0.607166556071666 100 22 1.36172783601759 895 2.95230800966213 2.96947577969476 32 1.51851393987789 90 1.95904139232109 0.298606502986065 100 FALSE 0
176151 18904 268890 79935 7692 631 61327 10107 68277 0.997261156612437 0.832505821750735 0.914978555739333 FALSE 10107 4.00466523324788 68277 4.8342807912698 17.9108631017766 23.6990494602868 30.7599923839653 42.920749300643 10006 4.00030389978481 60781 4.78377498621239 89.0211930811254 11.2354189631628 16.909889603659 24.1884799526168 37.2451917540021 101 2.00860017176192 7496 3.87488751084611 10.9788069188746 98.692636072572 99.9866595517609 19 1.30102999566398 187 2.27415784926368 0.273884324150153 100 27 1.44715803134222 6999 3.84509804001426 10.250889757898 55 1.7481880270062 310 2.49276038902684 0.454032836826457 98.3870967741936 FALSE 0
79181 8122 144044 40067 4288 445 6514 8410 44934 0.996795299551165 0.844661058253291 0.886500003004406 FALSE 8410 3.92484763297554 44934 4.65258474602666 12.8388302844171 19.4129167223038 27.9721369119153 41.9036809542885 8332 3.92080138182565 43141 4.63490027448999 96.0097031201317 11.9932314967201 18.3885399040356 26.7796295867041 40.6782411163394 78 1.89762709129044 1793 3.25382243870807 3.99029687986825 97.8806469604016 100 14 1.17609125905568 144 2.16136800223497 0.32047002269996 100 19 1.30102999566398 1466 3.16643011384328 3.26256286998709 45 1.66275783168157 183 2.26481782300954 0.407263987181199 100 FALSE 0
81230 5859 182551 17013 4813 732 31921 8536 53196 0.995488382398021 0.841943003075054 0.916760486359785 FALSE 8536 3.93130528142167 53196 4.72588714131417 18.1555004135649 24.4698849537559 32.5344010827882 45.6350101511392 8445 3.92665107708889 47759 4.67906431812131 89.7793067147906 12.634267886681 18.7922695198811 27.069243493373 40.8844406289914 91 1.96378782734556 5437 3.73543920325148 10.2206932852094 98.7493102814052 100 19 1.30102999566398 240 2.38201704257487 0.451161741484322 100 26 1.43136376415899 4982 3.69749088717106 9.36536581697872 46 1.67209785793572 215 2.33445375115093 0.404165726746372 100 FALSE 0
123024 15080 227414 74263 7298 639 28956 9668 63378 0.996796995645682 0.831187478173627 0.898103301129209 FALSE 9668 3.985381560232 63378 4.80194538256794 15.0651645681467 21.0183344378175 28.478336331219 40.9542743538767 9575 3.98118413739835 58325 4.76586219351395 92.0272018681561 10.8804114873553 16.7046720960137 24.1868838405486 37.2087441063009 93 1.9731278535997 5053 3.7036352375839 7.97279813184386 98.3574114387493 100 16 1.23044892137827 203 2.3096301674259 0.320300419703998 100 23 1.38021124171161 4551 3.65820225338701 7.18072517277289 54 1.74036268949424 299 2.47712125471966 0.471772539366973 98.6622073578595 FALSE 0
115679 13480 164125 74301 4136 528 28675 8025 44824 0.995984293905947 0.838189362654339 0.93387450163428 FALSE 8025 3.90449915539782 44824 4.65152029823422 19.641263608781 25.8946100303409 33.8903266107442 47.2180082098876 7936 3.89965638030564 39977 4.60182106365178 89.1865964661788 13.5653000475273 19.6938239487705 27.9210546063987 42.2217775220752 89 1.95424250943932 4847 3.68556261115823 10.8134035338212 98.8859088095729 100 19 1.30102999566398 180 2.25767857486918 0.401570587185436 100 24 1.39794000867204 4481 3.65147185219904 9.99687667321078 46 1.67209785793572 186 2.2718416065365 0.414956273424951 100 FALSE 1
75185 8143 132602 48095 3008 666 12778 7716 37928 0.99462138763061 0.864295507049068 0.910593516506666 FALSE 7716 3.88744850024995 37928 4.57897139265779 14.0687618645855 20.1038810377557 28.2535330099135 42.0217253743936 7628 3.88246761489537 35365 4.54858594259214 93.2424593967517 11.0165417785947 16.9348225646826 25.1123992648098 39.2026014421038 88 1.94939000664491 2563 3.40891802084678 6.75754060324826 98.0491611392899 100 17 1.25527250510331 204 2.31175386105575 0.537861210715039 100 24 1.39794000867204 2198 3.34222522936079 5.79519088799831 47 1.68124123737559 161 2.20951501454263 0.424488504534908 100 FALSE 2
67094 5421 146154 11851 3958 602 36294 7333 38510 0.99514411815239 0.823266683764407 0.916411083767571 FALSE 7333 3.86534090562458 38510 4.58558479592326 21.267203323812 27.208517268242 34.9182030641392 47.4578031680083 7250 3.86039790512731 33158 4.52060142474221 86.1023110880291 12.1117075818807 18.2912117739309 26.4400747934134 40.3914590747331 83 1.92427928606188 5352 3.72859724338343 13.8976889119709 99.2339312406577 100 20 1.32221929473392 187 2.27415784926368 0.485588158919761 100 22 1.36172783601759 5035 3.70208572143583 13.0745260971176 41 1.6232492903979 130 2.11727129565576 0.337574655933524 100 FALSE 0
123928 14995 214799 61286 5463 637 8918 9359 60102 0.996589131643441 0.8690226613309 0.927057181615057 FALSE 9359 3.97127584873811 60102 4.7788961500548 12.3456790123457 18.3854114671725 26.7212405577185 40.8255964859738 9271 3.96717342295554 57739 4.7614767795447 96.0683504708662 11.5242730217011 17.4041808829387 25.6862779057483 39.7790055248619 88 1.94939000664491 2363 3.37364747220922 3.93164952913381 96.1489631823953 100 17 1.25527250510331 205 2.31386722036915 0.34108681907424 100 22 1.36172783601759 1835 3.26387267686522 3.05314299024991 49 1.69897000433602 323 2.51054501020661 0.537419719809657 100 FALSE 1
106551 11614 167209 52310 4259 820 9322 8164 46357 0.994693357854328 0.850249153126766 0.891235219872895 FALSE 8164 3.91195618907269 46357 4.66612469114617 14.3365619000367 21.6882024289751 30.9295252065492 45.2251008477684 8073 3.9070887450743 44113 4.64457643885224 95.1593071165088 13.3430054632421 20.5200281096275 29.4584362886224 43.78074490513 91 1.96378782734556 2244 3.35121634533934 4.84069288349117 97.2370766488414 100 21 1.34242268082221 246 2.39269695325967 0.530664193109994 100 23 1.38021124171161 1809 3.25767857486918 3.90232327372349 47 1.68124123737559 189 2.27875360095283 0.407705416657678 100 FALSE 2
94482 4213 108809 14817 2794 326 24707 7580 39356 0.996518954925165 0.82564284967333 0.932233729994479 FALSE 7580 3.87972649663958 39356 4.59502198678418 19.9486736456957 25.8283362130298 33.5095029982722 46.8137005793272 7499 3.8750612633917 34517 4.53804562440914 87.7045431446285 12.1997856128864 18.0925341136252 26.2450386765941 40.7799055537851 81 1.91381385238372 4839 3.68484536164441 12.2954568553715 99.1940483570986 100 13 1.14612803567824 137 2.13987908640124 0.348104482162821 100 25 1.41497334797082 4551 3.65820225338701 11.5636751702409 43 1.64345267648619 151 2.18184358794477 0.383677202967781 100 FALSE 1
100201 11999 174846 58232 3883 949 30136 8163 47966 0.994850518910301 0.841491889913378 0.918087620796476 FALSE 8163 3.91190299604403 47966 4.68094255723621 17.7417337280574 24.4986031772506 33.0755118208731 46.7185089438352 8084 3.90768002424242 43186 4.6353530366778 90.0346078472251 12.3766961515306 18.955216968462 27.6848978835734 42.1317093502524 79 1.90308998699194 4780 3.67951874369579 9.96539215277488 99.1213389121339 100 16 1.23044892137827 247 2.39445168082622 0.514948088229162 100 22 1.36172783601759 4379 3.6414741105041 9.12938331318017 41 1.6232492903979 154 2.19033169817029 0.321060751365551 100 FALSE 1
111573 10517 272090 53250 6916 630 22625 9695 75603 0.997433964128747 0.867928521240172 0.93342844418496 FALSE 9695 3.98659260682221 75603 4.87854477343735 13.1965662738251 19.249236141423 27.1669113659511 41.2060367974816 9606 3.98258779070166 71358 4.85344875536015 94.3851434466886 11.0331007034951 16.8404383530929 24.7246279323972 39.0145463718154 89 1.95424250943932 4245 3.62797998982998 5.61485655331138 98.0212014134276 100 12 1.11394335230684 194 2.29003461136252 0.256603573932251 100 23 1.38021124171161 3701 3.56843641441689 4.89530838723331 54 1.74036268949424 350 2.54530711646582 0.462944592145814 98.8571428571429 FALSE 1
