unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers cell_name p_column p_row mix H2228_prop H1975_prop HCC827_prop mRNA_amount total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RCA
123447 11398 300645 27132 7159 364 87072 11183 97188 0.998178787401924 0.813989381321358 0.924352705647538 FALSE D21 D 21 2 0.33 0.33 0.33 30 10542 4.02296420651799 96505 4.98455431527008 18.7109476192943 24.5811097870577 31.9548209937309 44.2588466918812 10449 4.01911629044707 85377 4.93134597713533 88.468991243977 11.0849526219005 17.032690303009 24.8064467011022 38.1894421214144 93 1.9731278535997 11128 4.04645614241259 11.531008756023 99.1642703091301 100 18 1.27875360095283 176 2.24797326636181 0.182373970260608 24 1.39794000867204 10503 4.02135471308142 10.8833739184498 51 1.7160033436348 449 2.65321251377534 0.465260867312574 99.7772828507795 FALSE 1
96208 8606 222648 21290 5442 170 63725 10492 79110 0.998811780938085 0.81154089232568 0.920970683735219 FALSE D22 D 22 2 0.33 0.33 0.33 30 10004 4.00021709297223 78609 4.89547779627571 19.3896373188821 25.4143927540104 33.0534671602488 45.3548575862815 9906 3.99594216299255 69356 4.8410902996985 88.2290831838594 11.5692946536709 17.7605398235192 25.7829171232482 39.2136224695773 98 1.99563519459755 9253 3.96632949516388 11.7709168161406 99.0273424835189 100 14 1.17609125905568 94 1.97772360528885 0.119579183045198 24 1.39794000867204 8797 3.94438395764084 11.1908305664746 60 1.78532983501077 362 2.55990662503611 0.46050706662087 97.2375690607735 FALSE 1
102445 10020 251888 22318 5876 255 68837 10584 81859 0.998534064550198 0.807925823573715 0.921144782962804 FALSE D24 D 24 2 0.33 0.33 0.33 30 10041 4.00182021703833 81279 4.90998369493984 19.5524059105058 25.7225113497952 33.3407153139187 45.6563195905461 9944 3.99760478746045 71429 4.85388065012454 87.881248538983 11.5107309356144 17.7728933626398 25.862044827731 39.3313640118159 97 1.99122607569249 9850 3.99348031907 12.118751461017 99.1776649746193 100 15 1.20411998265592 120 2.08278537031645 0.147639611707821 25 1.41497334797082 9360 3.97132224524281 11.5158897132101 57 1.76342799356294 370 2.56937390961505 0.455222136099115 98.1081081081081 FALSE 1
13222 1271 28109 2243 648 203 6646 4270 12375 0.992161615359869 0.787959595322861 0.918867944349136 FALSE D3 D 3 2 0.33 0.33 0.33 3.75 4209 3.62428209583567 12313 4.09039914925546 24.7137172094534 31.2271582879883 39.4379923657923 53.1958093072363 4149 3.61804809671209 10350 4.01498230858548 84.0575002030374 14.5700483091787 21.3140096618357 30.3285024154589 45.8454106280193 60 1.78532983501077 1963 3.29314148345093 15.9424997969626 99.490575649516 100 11 1.07918124604762 96 1.98677173426624 0.779663769999188 20 1.32221929473392 1799 3.25527250510331 14.6105741898806 29 1.47712125471966 68 1.83884909073726 0.552261837082758 100 FALSE 1
25669 2554 65581 4454 1832 256 14045 6503 25692 0.995368207615068 0.797835901915835 0.913513578735179 FALSE D4 D 4 2 0.33 0.33 0.33 7.5 6343 3.80236317430955 25530 4.40706782561414 21.0614962788876 27.8848413631022 35.789267528398 48.7896592244418 6277 3.79782131136402 22371 4.34970481065621 87.6263219741481 13.696303249743 20.3969424701623 28.6665772652094 42.7964775825846 66 1.82607480270083 3159 3.4996870826184 12.3736780258519 99.4935106046217 100 13 1.14612803567824 119 2.07918124604762 0.466118292205249 19 1.30102999566398 2919 3.46538285144842 11.433607520564 34 1.54406804435028 121 2.08635983067475 0.473952213082648 100 FALSE 1
24411 2357 60866 4780 1632 233 13466 6481 24891 0.9957012570826 0.799686633401757 0.914426533917266 FALSE D5 D 5 2 0.33 0.33 0.33 7.5 6319 3.80071707828239 24726 4.39317142883689 21.4227938202702 27.9341583757988 35.7437515166222 48.8473671438971 6245 3.79560197989418 21572 4.33391054347298 87.2441963924614 13.3877248284814 19.9378824402003 28.2449471537178 42.6525125162247 74 1.8750612633917 3154 3.49899936358015 12.7558036075386 99.2073557387445 100 17 1.25527250510331 106 2.02938377768521 0.428698535954056 20 1.32221929473392 2963 3.47187819930729 11.9833373776591 37 1.57978359661681 85 1.93449845124357 0.343767693925423 100 FALSE 1
34149 3031 74331 5808 1835 210 19365 7323 32253 0.996124391220623 0.797507208384489 0.922580559147813 FALSE D6 D 6 2 0.33 0.33 0.33 7.5 7120 3.8525409857698 32038 4.50567895244156 21.8958736500406 28.2227355015919 36.0509395093327 48.8295149509957 7050 3.84825071467704 27753 4.44332558395374 86.6252575067108 13.1301120599575 19.6663423774006 28.0185925845854 42.1179692285519 70 1.85125834871908 4285 3.63205216670581 13.3747424932892 99.50991831972 100 14 1.17609125905568 124 2.09691001300806 0.387040389537424 21 1.34242268082221 4041 3.60659630917929 12.6131468880704 35 1.55630250076729 120 2.08278537031645 0.374555215681378 100 FALSE 1
26759 2618 65390 5260 1815 185 13837 6533 25877 0.996328785795753 0.798392394482207 0.920469559659327 FALSE D7 D 7 2 0.33 0.33 0.33 7.5 6372 3.80434391847987 25709 4.41010207664286 21.17157415691 27.6517950912132 35.4156132093819 48.6872301528648 6312 3.80023578932735 22509 4.35237549500052 87.5529970049399 13.3368874672353 19.8809365142832 28.144297836421 42.6273934870496 60 1.78532983501077 3200 3.50528567414413 12.4470029950601 99.6875 100 10 1.04139268515822 94 1.97772360528885 0.36563071297989 18 1.27875360095283 2988 3.47552591503928 11.6223890466374 32 1.51851393987789 118 2.07554696139253 0.458983235442841 100 FALSE 1
26096 2577 63778 5105 1482 289 13909 6526 26053 0.994165738688763 0.797988715004802 0.91785939513323 FALSE D8 D 8 2 0.33 0.33 0.33 7.5 6368 3.80407124888566 25886 4.41308172370883 21.0963455149502 27.7794947075639 35.9306188673414 49.2544232403616 6291 3.79878871395125 22599 4.3541084391474 87.3020165340338 13.3235983893093 20.0495597150316 28.6207354307713 43.1700517722023 77 1.89209460269048 3287 3.51693180886801 12.6979834659662 99.178582293885 100 17 1.25527250510331 151 2.18184358794477 0.583326894846635 21 1.34242268082221 3034 3.48215869541128 11.7206211851966 39 1.60205999132796 102 2.01283722470517 0.394035385922893 100 FALSE 1
29496 2806 69836 5747 1849 292 15238 6762 27873 0.995192479820905 0.79998564890755 0.917805432567204 FALSE D9 D 9 2 0.33 0.33 0.33 7.5 6600 3.81960973275159 27707 4.4426051789648 21.0524416212509 27.6175695672574 35.5650196701195 48.4209766485004 6525 3.81464706945186 24168 4.38325868170817 87.2270545349551 13.1082423038729 19.7575306190003 28.1156901688183 42.2376696458126 75 1.88081359228079 3539 3.54900326202579 12.7729454650449 99.237072619384 100 15 1.20411998265592 133 2.12710479836481 0.480023098855885 21 1.34242268082221 3273 3.51507867507592 11.8128992673332 39 1.60205999132796 133 2.12710479836481 0.480023098855885 100 FALSE 1
10958 921 23229 2439 538 124 7514 3697 10450 0.993014353116733 0.775885166721641 0.926219209359608 FALSE E1 E 1 3 1 0 0 3.75 3638 3.56098205558624 10391 4.01669913806497 30.0837263016072 36.5219901838129 44.5000481185641 57.71340583197 3585 3.55461028522616 8329 3.92064500140679 80.1559041478202 16.724696842358 23.7363428983071 32.8010565494057 48.5772601752912 53 1.73239375982297 2062 3.31449922797315 19.8440958521798 99.8545101842871 100 12 1.11394335230684 72 1.86332286012046 0.692907323645462 19 1.30102999566398 1952 3.29070224328785 18.7854874410548 22 1.36172783601759 38 1.5910646070265 0.36570108747955 100 FALSE 5
21609 2515 54610 5796 1158 255 18342 5307 20250 0.993679011854973 0.785481481093589 0.921678557195774 FALSE E10 E 10 3 1 0 0 7.5 5194 3.7155855518932 20134 4.30395163394345 27.6547134200854 34.1660872156551 41.9390086420979 54.61905234926 5133 3.71045586433542 16400 4.21487032861122 81.4542564815735 15.0548780487805 22.1341463414634 30.780487804878 45.5975609756098 61 1.79239168949825 3734 3.57229060615142 18.5457435184265 99.7054097482592 100 14 1.17609125905568 125 2.10037054511756 0.620840369524188 20 1.32221929473392 3538 3.54888056263751 17.5722658190126 27 1.44715803134222 71 1.85733249643127 0.352637329889739 100 FALSE 5
41048 4868 104232 10673 2280 208 35402 7285 36924 0.997129238165657 0.787428230747636 0.920891311642479 FALSE E11 E 11 3 1 0 0 15 7064 3.84911216618458 36695 4.56461872712393 26.3196620793024 32.7483308352637 40.5423082163783 52.9036653495027 6981 3.84397984447816 30565 4.48523860877548 83.2947268020166 15.0204482250941 21.8517912645182 30.4989366922951 44.7603468018976 83 1.92427928606188 6130 3.78753131612723 16.7052731979834 99.3311582381729 100 17 1.25527250510331 106 2.02938377768521 0.288867693146205 22 1.36172783601759 5878 3.76930346018908 16.018531135032 44 1.65321251377534 146 2.16731733474818 0.397874369805151 100 FALSE 5
52633 5971 134111 13826 3246 301 38283 8473 49844 0.996970547910085 0.796645533906459 0.922638447428287 FALSE E12 E 12 3 1 0 0 15 8198 3.91376088641232 49557 4.69511377134224 22.61436325847 28.9646265916016 36.6426539136752 48.9093367233691 8115 3.90934203836131 42663 4.63006157067482 86.0887462921484 13.4988163045262 20.1228230551063 28.3125893631484 41.9543867051075 83 1.92427928606188 6894 3.83853427051187 13.9112537078516 99.3617638526255 100 15 1.20411998265592 151 2.18184358794477 0.304699638799766 23 1.38021124171161 6506 3.81338080673386 13.1283168876244 45 1.66275783168157 237 2.37657695705651 0.478237181427447 100 FALSE 5
56309 6414 144511 14144 3166 267 47649 8104 47394 0.997151537958992 0.791049499769792 0.916297228278426 FALSE E13 E 13 3 1 0 0 15 7821 3.89331781161611 47093 4.67296557946694 25.4432718238379 31.9941392563651 39.7214023315567 51.7274329518187 7745 3.88907749265006 39544 4.59709157987713 83.9700167753169 14.7051385798098 21.5481488974307 30.0677726077281 43.7613797289096 76 1.88649072517248 7549 3.87794695162919 16.0299832246831 99.4701284938402 100 13 1.14612803567824 132 2.12385164096709 0.280296434714289 23 1.38021124171161 7236 3.85955857262605 15.365340921156 40 1.61278385671974 181 2.26007138798507 0.384345868812775 100 FALSE 5
51962 5884 128009 13368 2826 232 40423 7909 43779 0.997441695562383 0.790881472671628 0.91996141529925 FALSE E14 E 14 3 1 0 0 15 7640 3.88315019968328 43497 4.63846928893321 24.9787341655746 31.3883716118353 39.188909579971 51.164448122859 7558 3.87846434534147 36571 4.56314871109586 84.0770627859393 14.2079789997539 20.9646988050641 29.5452681086106 43.1954280714227 82 1.91907809237607 6926 3.84054518763684 15.9229372140607 99.4224660698816 100 15 1.20411998265592 111 2.04921802267018 0.255190013104352 23 1.38021124171161 6629 3.82151352840477 15.2401315033221 44 1.65321251377534 186 2.2718416065365 0.42761569763432 100 FALSE 5
50937 5165 119243 12574 2594 201 42876 7570 40559 0.997139968688296 0.794201040263764 0.923444630428603 FALSE E15 E 15 3 1 0 0 15 7314 3.86421433046133 40295 4.60526193784965 26.8941556024321 33.172850229557 40.5286015634694 52.2844025313314 7234 3.85943853545506 33356 4.52318698495035 82.7795011788063 15.2206499580285 21.8581364672023 30.0845425110925 43.6293320542031 80 1.90848501887865 6939 3.84135947045485 17.2204988211937 99.4667819570543 100 15 1.20411998265592 116 2.06818586174616 0.287876907804939 20 1.32221929473392 6646 3.82262567877414 16.4933614592381 45 1.66275783168157 177 2.25042000230889 0.439260454150639 100 FALSE 5
51386 5315 125686 12650 2788 252 45601 7676 41790 0.997104570232806 0.792390523859203 0.921583890503974 FALSE E16 E 16 3 1 0 0 15 7411 3.86993541064686 41514 4.61820504225927 26.7813267813268 33.2201185142362 40.8103290456232 52.6569350098762 7332 3.86528168499561 34279 4.53504081325116 82.5721443368502 14.8895825432481 21.780098602643 30.2546748738295 43.9452726158873 79 1.90308998699194 7235 3.85949855818778 17.4278556631498 99.5024187975121 100 13 1.14612803567824 121 2.08635983067475 0.291467938526762 21 1.34242268082221 6934 3.8410464654093 16.7027990557402 45 1.66275783168157 180 2.25767857486918 0.433588668882787 100 FALSE 5
49618 5408 125210 12901 2809 312 45536 7533 40687 0.99692776538036 0.790571926956873 0.921006483396052 FALSE E17 E 17 3 1 0 0 15 7287 3.86260836396494 40434 4.60675744744664 26.9599841717367 33.4075283177524 41.1139140327447 52.9677993767621 7207 3.85781477797101 33371 4.52338223491178 82.5320275016076 14.9860657457074 21.977165802643 30.5864373258218 44.2749692847083 80 1.90848501887865 7063 3.84905069056951 17.4679724983924 99.4336684128557 100 16 1.23044892137827 124 2.09691001300806 0.30667260226542 21 1.34242268082221 6767 3.83046035003097 16.7359153187911 43 1.64345267648619 172 2.2380461031288 0.425384577335905 100 FALSE 5
102169 11695 260253 28271 6133 234 77117 10294 86938 0.998504681382306 0.802387908532243 0.924336777434864 FALSE E18 E 18 3 1 0 0 30 9750 3.98904915643822 86363 4.93633274873512 20.9731019070667 27.0567256811366 34.7428875791716 46.5477114041893 9657 3.98488720106433 75263 4.87658729572401 87.1472737167537 12.4084875702536 18.6426265229927 26.815301011121 39.8602234829863 93 1.9731278535997 11100 4.04536210265335 12.8527262832463 99.1531531531532 100 13 1.14612803567824 130 2.11727129565576 0.150527424938921 25 1.41497334797082 10563 4.02382839253489 12.2309322279217 55 1.7481880270062 407 2.61066016308988 0.471266630385698 98.7714987714988 FALSE 5
102478 11768 260800 27635 5866 234 74416 10211 85136 0.998684457691378 0.804125164348322 0.92098513895589 FALSE E19 E 19 3 1 0 0 30 9676 3.98574074105007 84564 4.92719065320444 21.3199470223736 27.5152547183199 35.273875407975 47.529681661227 9581 3.98145616652213 73650 4.86717864787293 87.0937987796225 12.7671418873048 19.1038696537678 27.4175152749491 40.9599456890699 95 1.98227123303957 10914 4.03802374004516 12.9062012203775 99.1112332783581 100 13 1.14612803567824 112 2.05307844348342 0.132444066032827 25 1.41497334797082 10419 4.01786771896351 12.3208457499645 57 1.76342799356294 383 2.58433122436753 0.452911404380114 98.1723237597911 FALSE 5
17453 1857 39538 4327 1081 396 11087 4774 16183 0.988753629741857 0.782117035912923 0.913983245391308 FALSE E2 E 2 3 1 0 0 3.75 4690 3.67126543294716 16098 4.20679890038155 26.6616971052305 33.5569635979625 42.0673375574606 55.1745558454466 4624 3.66511173707505 13297 4.12378632861537 82.6003230214934 15.7554335564413 23.0277506204407 32.1952320072197 47.2362186959465 66 1.82607480270083 2801 3.44746813094976 17.3996769785066 99.4287754373438 100 19 1.30102999566398 182 2.26245108973043 1.13057522673624 18 1.27875360095283 2555 3.40756084948636 15.8715368368741 29 1.47712125471966 64 1.81291335664286 0.39756491489626 100 FALSE 3
29643 3099 65178 7341 1492 55 22762 6804 30696 0.998924941035013 0.787170966644784 0.928329121602449 FALSE E20 E 20 3 1 0 0 30 6637 3.82203724807259 30523 4.48464144488241 25.9443698194804 32.3297185728795 39.9960685384792 52.121351112276 6571 3.81769755476302 25629 4.40874860618424 83.9661894309209 15.0376526590971 21.7331928674548 30.1884583869835 44.1179913379375 66 1.82607480270083 4894 3.68975269613916 16.0338105690791 99.6730690641602 100 11 1.07918124604762 33 1.53147891704226 0.10811519182256 22 1.36172783601759 4737 3.67559505638675 15.5194443534384 33 1.53147891704226 124 2.09691001300806 0.406251023818104 100 FALSE 5
100880 10807 251372 25667 5771 282 77078 10079 81715 0.998225539864379 0.795655632283466 0.921152674398498 FALSE E22 E 22 3 1 0 0 30 9570 3.98095731622962 81178 4.90944369717643 22.5886323880854 28.8883687698638 36.5480795289364 48.6203158491217 9477 3.97671670436338 69773 4.84369362090278 85.9506270171721 13.1755836785003 19.686698293036 27.9721382196552 41.4615968927809 93 1.9731278535997 11405 4.05713336724909 14.0493729828279 99.2108724243753 100 15 1.20411998265592 145 2.16435285578444 0.178619823104782 25 1.41497334797082 10879 4.03662889536216 13.4014141762547 53 1.73239375982297 381 2.58206336291171 0.469338983468427 99.2125984251969 FALSE 5
89620 10288 231009 22750 5352 266 67355 9833 76330 0.998270666710563 0.799266343403738 0.920581564184257 FALSE E23 E 23 3 1 0 0 30 9389 3.97266559226611 75861 4.88002428810991 22.1009477860824 28.4124912669224 36.1793279814397 48.4135458272367 9295 3.96829611504626 65584 4.81680452287977 86.4528545629507 13.0489143693584 19.5962429860942 27.9473652110271 41.5390949011954 94 1.97772360528885 10277 4.01190861334915 13.5471454370493 99.2896759754792 100 15 1.20411998265592 131 2.12057393120585 0.172684251459907 26 1.43136376415899 9804 3.9914475980038 12.9236366512437 53 1.73239375982297 342 2.53529412004277 0.450824534345711 99.1228070175439 FALSE 5
102502 11435 271858 25422 6224 311 87275 10022 84697 0.9981935604569 0.794727085871433 0.919548399642443 FALSE E24 E 24 3 1 0 0 30 9519 3.97863694838447 84154 4.92507992432729 22.5657722746394 28.8815742567198 36.6744302112793 48.8758704280248 9428 3.97446563573724 72236 4.85875970144582 85.8378686693443 12.979677723019 19.5636524724514 27.9818926850878 41.6745113239936 91 1.96378782734556 11918 4.07623981977502 14.1621313306557 99.3035744252391 100 15 1.20411998265592 151 2.18184358794477 0.179432944363904 24 1.39794000867204 11408 4.05724758013124 13.5560995318107 52 1.72427586960079 359 2.55630250076729 0.42659885448107 99.4428969359331 FALSE 5
26135 2625 61794 5937 1295 213 23019 6057 24293 0.995307289756182 0.784711645006911 0.921540805359237 FALSE E4 E 4 3 1 0 0 7.5 5930 3.77312792403333 24163 4.38316882705743 27.9973513222696 34.5486901460911 41.8863551711294 54.0744112899888 5862 3.7681198941848 19696 4.29440008490981 81.5130571534991 15.444760357433 22.4614134849716 30.7219740048741 44.9380584890333 68 1.83884909073726 4467 3.65011316444357 18.4869428465008 99.597044996642 100 12 1.11394335230684 114 2.06069784035361 0.471795720730042 20 1.32221929473392 4267 3.63022441075243 17.6592310557464 36 1.56820172406699 86 1.93951925261862 0.355916070024417 100 FALSE 5
29045 3095 72440 7563 1675 333 22462 6363 27262 0.994167705599674 0.786185899498868 0.921428757454054 FALSE E5 E 5 3 1 0 0 7.5 6219 3.79379038469082 27111 4.43316155582932 26.0521559514588 32.6952159639998 40.4079524916086 52.6096418427944 6149 3.78887511577542 22604 4.35420451137031 83.3757515399653 15.3070253052557 22.1509467350911 30.6273225977703 44.5186692620775 70 1.85125834871908 4507 3.65398390737407 16.6242484600347 99.4674950077657 100 16 1.23044892137827 159 2.20411998265593 0.586477813433662 20 1.32221929473392 4234 3.62685341466673 15.6172771199882 34 1.54406804435028 114 2.06069784035361 0.420493526612814 100 FALSE 5
36531 3574 84335 9002 1844 342 28616 6675 30158 0.994462497183347 0.787718018175039 0.921678850826033 FALSE E6 E 6 3 1 0 0 7.5 6478 3.81150797994533 29956 4.47649831941858 27.3601281880091 33.7862197890239 41.747896915476 53.752169849112 6399 3.80617997398389 24625 4.3913938751357 82.2038990519429 15.6223350253807 22.5218274111675 31.2812182741117 45.1817258883249 79 1.90308998699194 5331 3.72689014074182 17.7961009480572 99.2496717313825 100 16 1.23044892137827 165 2.22010808804005 0.550807851515556 20 1.32221929473392 5001 3.69914368739448 16.694485245026 43 1.64345267648619 165 2.22010808804005 0.550807851515556 100 FALSE 3
35418 3307 81900 8491 1761 293 29773 6525 28960 0.994958563192349 0.787741712435172 0.924240012348062 FALSE E7 E 7 3 1 0 0 7.5 6370 3.80420760508204 28801 4.4594226460511 28.1726328946912 34.5161626332419 42.0332627339328 53.9772924551231 6293 3.7989267385772 23503 4.37114177844618 81.6048053887018 15.8915883078756 22.6268986937838 30.9875335063609 44.8963962047398 77 1.89209460269048 5298 3.72419391951433 18.3951946112982 99.3771234428086 100 16 1.23044892137827 145 2.16435285578444 0.503454741154821 22 1.36172783601759 5025 3.70122248425656 17.4473108572619 39 1.60205999132796 128 2.11058971029925 0.444429012881497 100 FALSE 5
33699 3370 79232 7871 1828 265 23312 6564 29351 0.995604919425026 0.792102483461517 0.920309045583099 FALSE E8 E 8 3 1 0 0 7.5 6380 3.80488874462239 29160 4.46480241289132 25.2331961591221 32.0164609053498 39.9622770919067 52.3388203017833 6310 3.80009818017478 24532 4.38975065883751 84.1289437585734 14.8336866134029 21.9060818522746 30.4867112343062 44.6274254035545 70 1.85125834871908 4628 3.66548718078281 15.8710562414266 99.5678478824546 100 15 1.20411998265592 129 2.11394335230684 0.44238683127572 19 1.30102999566398 4392 3.64276120326532 15.0617283950617 36 1.56820172406699 107 2.03342375548695 0.366941015089163 100 FALSE 5
25417 2835 63486 6720 1466 230 20487 6048 24670 0.994973651805848 0.789541953469987 0.919780737827022 FALSE E9 E 9 3 1 0 0 7.5 5917 3.77217496082461 24532 4.38975065883751 27.0259253220284 33.4542638186858 41.2930050546225 53.5708462416436 5848 3.76708162136332 20253 4.30651080564338 82.5574759497799 15.2273737224115 22.1991803683405 30.9188762158693 45.0303658717227 69 1.84509804001426 4279 3.63144376901317 17.4425240502201 99.5559710212667 100 13 1.14612803567824 123 2.09342168516224 0.501385944888309 19 1.30102999566398 4064 3.60906054993009 16.5661177237893 37 1.57978359661681 92 1.96848294855394 0.375020381542475 100 FALSE 3
13101 1363 30779 2179 810 210 8379 4325 13285 0.991268347014476 0.769288670854883 0.917123886244722 FALSE F1 F 1 3 1 0 0 3.75 4262 3.62971533264713 13220 4.12126430522958 26.4296520423601 33.6308623298033 42.1936459909228 55.3101361573374 4210 3.62438524142026 10995 4.04123473117143 83.1694402420575 15.8344702137335 23.2014552069122 32.6512050932242 47.5488858572078 52 1.72427586960079 2225 3.34752515999869 16.8305597579425 99.9101123595506 100 14 1.17609125905568 116 2.06818586174616 0.877458396369138 18 1.27875360095283 2064 3.31492005599242 15.6127080181543 20 1.32221929473392 45 1.66275783168157 0.340393343419062 100 FALSE 3
34549 3757 79880 7981 2006 349 24669 7167 27788 0.994637972867915 0.807003022597163 0.92737839089593 FALSE F10 F 10 3 1 0 0 7.5 6993 3.84472562797323 27609 4.44106640663926 18.182476728603 23.8328081422724 31.2832771922199 44.1269151363686 6919 3.84010609445676 24422 4.38779900946237 88.4566626824586 10.838588158218 16.5056096961756 24.2977643108673 38.1991646875768 74 1.8750612633917 3187 3.50351831272407 11.5433373175414 99.215563225604 100 14 1.17609125905568 146 2.16731733474818 0.528813068202398 21 1.34242268082221 2907 3.463594402187 10.529175268934 39 1.60205999132796 134 2.13033376849501 0.48534898040494 100 FALSE 1
46529 5206 118848 10119 2626 213 36564 8006 44435 0.99745695937944 0.791380668213935 0.915966936881527 FALSE F11 F 11 3 1 0 0 15 7766 3.89025330515453 44188 4.64531417356058 24.1106182674029 30.8907395673033 38.858966235177 51.0636371865665 7685 3.88570038012833 37645 4.57571883790154 85.1928125282882 14.3498472572719 21.4317970514013 30.0730508699695 43.8013016336831 81 1.91381385238372 6543 3.81584329066327 14.8071874717118 99.4192266544399 100 13 1.14612803567824 113 2.05690485133647 0.255725536344709 23 1.38021124171161 6254 3.79622731402944 14.1531637548656 45 1.66275783168157 176 2.24797326636181 0.398298180501494 100 FALSE 3
56431 5525 143198 12311 3269 194 51028 7953 39456 0.997490875659598 0.800486617801985 0.925663796212541 FALSE F12 F 12 3 1 0 0 15 7682 3.88553083318809 39176 4.59303117659672 19.1775576883806 25.0918929957117 32.7215642229937 45.6146620379824 7609 3.88138465677057 34675 4.54002899427942 88.5108229528283 11.746214852199 17.7043979812545 25.8514780100937 39.8673395818313 73 1.86923171973098 4501 3.6534054906645 11.4891770471717 99.2668295934237 100 11 1.07918124604762 99 2 0.252705738207066 22 1.36172783601759 4231 3.62654565902713 10.7999795793343 40 1.61278385671974 171 2.23552844690755 0.436491729630386 100 FALSE 5
43604 4642 116799 9726 2553 133 39127 7530 39942 0.99827249486799 0.790320965201962 0.917254790131994 FALSE F13 F 13 3 1 0 0 15 7312 3.86409557342425 39714 4.59895456688541 25.8019841869366 32.4394420103742 40.2855416226016 52.6313138943446 7237 3.85961857877218 33244 4.52172633728741 83.7085158886035 14.79364697389 21.7031644808086 30.4235350739983 44.5915052340272 75 1.88081359228079 6470 3.81097139982221 16.2914841113965 99.5054095826893 100 12 1.11394335230684 69 1.84509804001426 0.173742257138541 21 1.34242268082221 6237 3.79504537042112 15.7047892430881 42 1.63346845557959 164 2.21748394421391 0.412952611169865 100 FALSE 5
38427 3840 90555 8253 2096 149 27019 7135 30264 0.997554850318016 0.800522072164776 0.923407043547765 FALSE F14 F 14 3 1 0 0 15 6932 3.84092120019877 30055 4.47793118205533 19.5275328564299 25.5065712859757 33.1991349193146 46.3583430377641 6857 3.83619748077893 26480 4.422934381307 88.1051405756114 11.8466767371601 17.9116314199396 26.0913897280967 40.392749244713 75 1.88081359228079 3575 3.55339751012388 11.8948594243886 99.2447552447552 100 11 1.07918124604762 74 1.8750612633917 0.246215272001331 23 1.38021124171161 3354 3.52569252450501 11.1595408417901 41 1.6232492903979 147 2.17026171539496 0.489103310597238 100 FALSE 5
34606 3718 99004 7630 2003 177 41759 6714 26964 0.996995994289795 0.803478712059235 0.923045199879395 FALSE F16 F 16 3 1 0 0 15 6550 3.81630759943194 26794 4.42805376137963 20.2134806299918 26.3827722624468 34.3024557736807 47.1635440770322 6478 3.81150797994533 23586 4.37267270704506 88.027170261999 12.4904604426355 18.8501653523277 27.2576952429407 41.2660052573561 72 1.86332286012046 3208 3.5063697170955 11.972829738001 99.2518703241895 100 15 1.20411998265592 81 1.91381385238372 0.302306486526834 19 1.30102999566398 3009 3.47856649559384 11.230126147645 38 1.5910646070265 118 2.07554696139253 0.440397103829215 100 FALSE 5
48341 5610 123342 11188 2849 233 37038 7731 42408 0.997311827721818 0.789662327676461 0.91428482496585 FALSE F17 F 17 3 1 0 0 15 7468 3.87326245943873 42135 4.62465330534942 24.4333689331909 31.0051026462561 38.9865907203038 51.2210751156995 7389 3.86864443839483 35846 4.55445281584865 85.0741663700012 14.556714835686 21.3887184065168 30.1205155386933 43.8933214305641 79 1.90308998699194 6289 3.79865064544527 14.9258336299988 99.4434727301638 100 14 1.17609125905568 114 2.06069784035361 0.270558917764329 20 1.32221929473392 6008 3.77880220401324 14.2589296309481 45 1.66275783168157 167 2.22530928172586 0.396345081286341 100 FALSE 5
95817 10648 251712 22897 5934 227 71750 10032 69913 0.99839800881118 0.803369902478313 0.926780294540315 FALSE F18 F 18 3 1 0 0 30 9554 3.98023069139103 69402 4.84137824358578 16.6090314400161 21.9633439958503 29.1792743724965 41.8460563096164 9467 3.97625824925705 62465 4.79564369686092 90.004610818132 10.0600336188265 15.4326422796766 22.9888737693108 36.6060994156728 87 1.94448267215017 6937 3.84123429550604 9.99538918186796 99.0197491711114 100 12 1.11394335230684 112 2.05307844348342 0.161378634621481 24 1.39794000867204 6504 3.81324730089761 9.37148785337598 51 1.7160033436348 321 2.50785587169583 0.462522693870494 99.6884735202492 FALSE 5
